record_ID,well_ID,pump_fixed,pump_working,activity_date,village_name,prefecture,Latitude,Longitude,pump_type,sous_prefecture,payment,service_visit_type
24546,R411,oui,non,12/18/2017,Centre de pronotoin feminine de ngaoundaye,ouhampende,7.475005,15.60167,hpv_60,ngaoundaye,5,
16189,R686,oui,non,04/25/2016,GBOKILA 2 Sud est,ombelampoko,4.272606,18.41513,hpv_60,bimbo,0,
19323,R914,problem,problem,02/20/2017,BOWESSE 1,ombelampoko,4.981603,17.68549,hpv_60,bossembele,0,
17756,R917,oui,non,07/18/2016,BODOUKPA 2,ombelampoko,5.084695,17.81834,hpv_60,boali,12000,
28287,W011,oui,problem,06/01/2018,ECOLE SAINT JOSEPH,nanamambere,5.93403,15.59511,hpv_60,bouar,48000,eep
33879,W045,problem,problem,11/13/2018,GORO,Nana Mambere,6.08962,15.33181,hpv_60_2000,Bouar,0,eep
33741,W057,oui,problem,10/29/2018,GALLO 3,nanamambere,5.805183,15.17676,india_mark_2,bouar,10000,eep
31578,X004,non,problem,09/01/2018,Kosso,ouhampende,6.681947,16.36569,india_mark_2,,,bekou
33966,X20,oui,problem,11/01/2018,Angara kété village,ouham,5.894345,17.52586,india_mark_2,bossangoa,0,eep
26907,Z0030,problem,problem,03/09/2018,Pissa 2,,4.045613,18.15514,india_mark_2,,,monitor
34490,Z0031,problem,problem,12/15/2018,PISSA QUARTHIER  BEYON,,4.054079,18.19484,india_mark_2,,0,eep
26928,Z0032,problem,problem,03/10/2018,ECOLE  BIABO,,3.954181,18.15906,hpv_60,,,monitor
34328,Z0091,oui,problem,12/06/2018,Gbassem,,4.327899,17.46207,india_mark_2,,0,eep
958,A187,non,non,05/22/2012,GBENGALI,mamberekadei,5.007555,15.94146,moino,carnot,0,
3424,A1567,oui,non,12/10/2013,NTOMORI,sanghambaere,3.4071,15.65637,hpv_60,nola,0,
28407,A212,oui,non,06/06/2018,BOUAR MAISON D ARRET,,5.938552,15.59373,hpv_60,,16000,eep
3274,A235,oui,non,12/02/2013,NGOGBARA,mamberekadei,4.89476,15.8215,hpv_60,carnot,0,
30213,A238,oui,problem,07/18/2018,NIEM Dispansaire,nanamambere,6.201749,15.22897,hpv_60,bouar,12000,eep
1235,A306,oui,non,03/13/2013,GODAWA,mamberekadei,4.521855,14.90159,hpv_60,gamboula,0,
31302,A3254,oui,problem,08/20/2018,MONASSAO 2 B,sanghambaere,3.263008,16.24725,hpv_60_2000,nola,16000,eep
775,A586,non,non,04/21/2012,BOZOUBOLO 2,ombelampoko,4.963132,17.93126,hpv_60,boali,0,
2161,A925,oui,non,09/20/2013,BOALI ECOLE SP,ombelampoko,4.876432,18.00599,hpv_60,boali,0,
28296,F1830,oui,problem,06/02/2018,Yole Parc,,5.965821,15.53125,hpv_60,,48000,eep
28290,W012,oui,problem,06/01/2018,COLLEGE SAINT JOSEPH  Terrain foot,nanamambere,5.935053,15.59457,hpv_100,bouar,0,eep
31602,X0010,problem,problem,09/04/2018,Ngaoundaye qurtaier pana 2,ouhampende,7.478159,15.60156,india_mark_2,,,bekou
31326,A1710,oui,problem,08/21/2018,BOMANZOUKO BOMANDJOKOU,sanghambaere,2.638302,16.07136,hpv_60_2000,bayanga,0,eep
32451,A152,problem,problem,10/02/2018,BAORO CENTRE DE SANTE,Nana Mambere,5.698804,15.95289,india_mark_2,Baoro,0,eep
12607,A1694,oui,non,08/14/2015,NDANGALA VILLAGE CENTRE,ombelampoko,4.313516,18.34642,hpv_60,bimbo,0,
21375,A1894,oui,non,06/08/2017,WOTORO CENTRE KISITO,mamberekadei,4.24669,15.85124,hpv_60,berberati,0,
3010,A277,oui,non,11/16/2013,AMADA GAZA ECOLE,mamberekadei,4.771831,15.19858,hpv_60,amadagaza,0,
29655,A3550,problem,problem,07/14/2018,Daya Ecole,kemo,6.373305,18.93122,hpv_60,dekoa,0,eep
20559,F1121,oui,non,03/25/2017,Camp Melviado,nanamambere,5.700578,15.94563,hydro_india,baoro,0,
1451,A1823,non,non,07/11/2013,NGOULO QTIER ZO KEW ZO,sanghambaere,3.482835,16.1663,hpv_60,nola,0,
28263,A158,non,non,05/30/2018,DIKOFIO,,5.970333,15.68035,hpv_60,,,monitor
14826,A166,non,non,01/27/2016,DONOUM,mamberekadei,4.944546,15.8815,hpv_60,carnot,0,
32526,A174,problem,problem,10/07/2018,FADA BOUAR,Nana Mambere,5.997085,15.74331,hpv_60,Bouar,0,eep
10695,A2036,oui,non,05/02/2015,MOLOUKOU,lobaye,3.738471,17.50729,hpv_60,mbaiki,0,
18960,A218,oui,non,01/24/2017,NANDOBO EEB,mamberekadei,4.669487,15.79642,hpv_60,berberati,0,
29550,A3453,oui,non,07/06/2018,Bila,kemo,6.102477,19.54222,hpv_60,,0,eep
18663,A436,oui,non,11/17/2016,GANZA QTIER,ouhampende,6.997375,15.64007,hpv_60,bozoum,0,
14829,A46,non,non,01/28/2016,BOUI KOMBO,mamberekadei,5.024228,16.12873,hpv_60,carnot,15000,
569,A500,non,non,03/27/2012,BEKADILI,ombelampoko,5.475164,16.79598,india_mark_2,yaloke,0,
24810,A618,oui,problem,01/18/2018,KASSIYEMBE,ombelampoko,4.602745,18.35089,hpv_60,bimbo,,eep
16865,F1594,oui,non,06/02/2016,Gazouine,ouham,6.644112,17.42863,india_mark_2,bossangoa,0,
24936,R917,non,non,01/22/2018,BODOUKPA 2,ombelampoko,5.084706,17.81835,hpv_60,boali,,eep
30267,W036,oui,non,07/15/2018,CANTONNIER qtier 4,nanamambere,5.906017,14.55569,hpv_60,baboua,16000,eep
23799,A1910,oui,non,11/22/2017,NDOLOBO CENTRE DE SANTE,lobaye,3.85639,17.85574,hpv_60,mbaiki,16000,2017-11-22 08:40:33
18876,A2019,non,non,12/28/2016,BAMBIO MARCHE,sanghambaere,3.946467,16.96028,hpv_60,bambio,0,
25278,A2289,oui,non,01/29/2018,BANGUI PK 10,,4.445733,18.52965,hpv_60,,0,eep
27213,A3316,decommissioned,non,03/17/2018,BOSSINDO,,3.636919,18.05735,india_mark_2,,0,eep
29562,A3557,non,non,07/07/2018,Jay A Hocking,kemo,6.13842,19.47829,hpv_60,mala,0,eep
30963,A772,decommissioned,decommissioned,08/14/2018,KOUKOULOU A,ombelampoko,4.457452,18.5513,hpv_60,bimbo,0,eep
23703,F1094,oui,non,11/16/2017,Ibata ecole,lobaye,3.730734,17.63804,hpv_60,mbaiki,16000,2017-11-16 10:42:21
28602,F304,decommissioned,decommissioned,05/22/2018,Gbabou 2,,4.701789,18.18942,hpv_60,,0,eep
33324,F644,non,decommissioned,08/25/2018,CarrierePK22,ombelampoko,4.52487,18.52027,autres,bimbo,0,eep
28824,R641,decommissioned,decommissioned,05/31/2018,Nzere,,4.940569,18.69291,hpv_60,,,eep
28827,Z120,non,non,06/01/2018,BOBAN,ombelampoko,5.477361,18.32021,hpv_60,bogangolo,0,eep
4051,A1726,oui,oui,01/16/2014,BATA BOUAR,nanamambere,6.055229,15.77365,hpv_60,bouar,0,
19395,A806,problem,problem,02/11/2017,TANGA QTIER MOUSSA,sanghambaere,3.525148,16.05503,hpv_60,nola,0,
6176,A1017,oui,non,06/29/2014,BOYO,lobaye,4.387669,17.31787,india_mark_2,boda,0,
1688,A1030,oui,non,08/07/2013,BOYOMA 2,lobaye,4.090891,18.22525,india_mark_2,mbaiki,0,
3688,A1034,oui,non,12/02/2013,GOUDIGOUDI CROISEMENT,lobaye,3.854228,17.87383,india_mark_2,mbaiki,0,
10503,A1041,oui,non,04/20/2015,BONGUENGUETE,lobaye,4.010651,17.60469,india_mark_2,mbaiki,0,
26397,A1057,non,non,03/08/2018,MBOTOGA Mousque,,6.643147,15.56158,india_mark_2,,,monitor
9029,A125,oui,non,02/20/2015,BABOUA DOUANE,nanamambere,5.799016,14.82266,hpv_60,baboua,0,
1652,A129,oui,non,08/01/2013,BANZOUM,mamberekadei,4.327664,15.81366,hpv_60,berberati,0,
5393,A131,oui,non,04/26/2014,BARKA BONGO,nanamambere,5.600408,16.31161,hpv_60,baoro,0,
11461,A133,non,non,06/01/2015,Batoko,nanamambere,5.526492,15.95063,hpv_100,baoro,0,
8906,A1585,non,non,02/09/2015,ZOTOUA,nanamambere,5.733257,15.61409,hpv_60,bouar,0,
25032,A1841,oui,non,01/17/2018,BEMBAYE,mamberekadei,4.422082,15.83051,hpv_60,berberati,0,eep
18969,A192,oui,non,01/26/2017,Hopital de carnot,mamberekadei,4.93321,15.87688,hpv_60,carnot,0,
5648,A20,non,non,05/15/2014,SAMARIE,mamberekadei,4.268088,15.79848,hpv_60,berberati,0,
856,A200,non,non,04/26/2012,KPOKORTA BOUAR,nanamambere,5.892775,15.78768,hpv_60,bouar,0,
2039,A2057,oui,non,08/29/2013,PONT SCAD,lobaye,3.647557,18.02167,india_mark_2,mbaiki,0,
30000,A207,oui,problem,06/30/2018,MAIGARO COLLEGE TECHNIQUE,nanamambere,6.009502,15.56093,moino,bouar,16000,eep
27051,A2104,oui,problem,03/13/2018,LIBO 1,,3.797505,18.46919,hpv_60,,0,eep
28365,A2110,oui,non,05/28/2018,BAORO STATION EEB,,5.697587,15.94342,hpv_60,,15000,eep
813,A219,non,non,04/14/2012,NANDOBO MARCHE,,4.665848,15.79509,moino,,0,
17045,A235,non,non,06/19/2016,NGOGBARA,mamberekadei,4.894685,15.82145,hpv_60,carnot,0,
10128,A2588,oui,non,04/20/2015,KOWONE MC,ouhampende,7.300038,15.9195,india_mark_2,ngaoundaye,0,
810,A261,oui,non,04/12/2012,YABE DOKO,mamberekadei,4.603298,15.78623,moino,berberati,16000,
16272,A278,oui,non,05/13/2016,AMADA GAZA MUSUL,mamberekadei,4.772294,15.19463,hpv_60,amadagaza,0,
3382,A28,oui,non,12/05/2013,BABONGO ECOLE,sanghambaere,3.012068,16.2616,hpv_60,bayanga,0,
10882,A285,oui,non,06/09/2015,BARKA BASSO,mamberekadei,4.229048,15.64947,hpv_60,berberati,16000,
4544,A2908,oui,non,04/11/2014,NDANGALA VILLAGE CENTRE,ombelampoko,4.313595,18.34193,hpv_60,bimbo,0,
17720,A2917,oui,non,07/16/2016,VANGUE QTIER ARANDE,ombelampoko,4.884325,17.99658,hpv_60,boali,16000,
5786,A2997,oui,non,05/22/2014,SASSO Nakombo,mamberekadei,3.919992,15.50481,hpv_60,gamboula,10000,
6932,A307,non,non,10/15/2014,GONI,mamberekadei,4.230184,15.63748,hpv_60,berberati,0,
5744,A314,oui,non,05/28/2014,MBANZIFORO 1,mamberekadei,4.039019,15.15753,autres,dedemokouba,0,
5795,A319,non,non,05/30/2014,GAMBOULA MC,mamberekadei,4.123497,15.13094,hpv_60,gamboula,0,
1982,A3238,oui,non,08/24/2013,BAGANDOU HOPITAL MC,lobaye,3.747619,17.83694,hpv_100,mbaiki,0,
30897,A328,oui,problem,08/11/2018,NAO 3 MARCHE,mamberekadei,4.527603,15.3175,hpv_60,berberati,20000,eep
2938,A329,oui,non,11/10/2013,NASSOLE,mamberekadei,4.259777,15.37833,hpv_60,gamboula,0,
31359,A3290,oui,problem,08/25/2018,Yandoumbe bayaka,sanghambaere,2.885607,16.26475,hpv_60_2000,bayanga,16000,eep
704,A3340,non,non,04/10/2012,Bongboto 2,,6.602718,17.43547,india_mark_2,,,
24912,A3362,oui,non,01/22/2018,Boyali quartier Gbakola,ombelampoko,5.051815,17.88325,hpv_60,boali,,eep
4607,A345,oui,non,03/21/2014,BATA INSTITUT 1,ouhampende,6.311133,16.44296,hpv_60,bozoum,0,
14502,A345,oui,non,01/28/2016,BATA INSTITUT 1,ouhampende,6.311097,16.44296,hpv_60,bozoum,16000,
24129,A3456,non,problem,12/12/2017,Cotonaf en Kemo,kemo,6.265106,19.10009,hpv_60,dekoa,0,
23928,A3515,oui,non,12/07/2017,Station Biblique D,kemo,5.72806,19.10806,hpv_60,sibut,0,2017-12-07 07:29:41
15844,A384,oui,non,03/23/2016,DEGAULLE quartier PANA,ouhampende,6.935343,15.45089,hpv_60,koui,0,
18858,A50,oui,problem,12/27/2016,BANIA DISP EEB,mamberekadei,4.000056,16.10894,hpv_60,berberati,0,
24402,A500,oui,non,12/08/2017,BEKADILI,ombelampoko,5.475213,16.79601,india_mark_2,yaloke,0,
23565,A536,non,non,10/28/2017,Bokongo 2,ouhampende,,,hpv_60,bozoum,0,
19242,A648,non,non,02/16/2017,NGANDO BOKENGUE 2,ombelampoko,5.263184,17.65257,hpv_60,bossembele,0,
11755,A672,non,non,07/02/2015,YEREMO 1,ombelampoko,5.238165,17.45384,hpv_60,bossembele,0,
3664,A681,oui,non,11/30/2013,BAKOTA EGLISE Catholique,lobaye,3.729727,17.55347,hpv_60,mbaiki,0,
525,A682,oui,non,03/21/2012,BANGA,lobaye,4.114672,17.11058,hpv_100,boganda,10000,
6164,A682,oui,non,06/30/2014,BANGA,lobaye,4.114629,17.11062,hpv_60,boda,0,
34280,A692,oui,problem,11/30/2018,BOMANDORO 1,lobaye,4.289697,17.40354,india_mark_2,boda,16000,eep
6317,A71,oui,non,07/12/2014,MAKONAJI WALI 2,mamberekadei,4.629388,16.78598,hpv_60,gadzi,12000,
27474,A715,oui,non,03/29/2018,SAMBOLI ECOLE,,4.311637,17.47766,hpv_60,,0,eep
18339,A72,oui,non,11/12/2016,MBAMINA,sanghambaere,3.408627,15.65025,hpv_60,nola,16000,
17801,F1079,oui,non,07/22/2016,Quartier Damala 2 nord de l'aeroport,ombelampoko,4.417128,18.52313,hpv_60,bimbo,0,
28185,F1127,non,non,05/23/2018,Bayanga bode,,5.658792,15.89928,hpv_60,,0,eep
19164,F1315,non,non,02/14/2017,BOANI BOGBAYERE 1,ombelampoko,5.237839,17.37589,india_mark_2,yaloke,0,
25179,F1805,non,non,01/25/2018,SAPOUA DISPENSAIRE,mamberekadei,4.116235,16.05437,hpv_60,berberati,0,eep
24540,F315,oui,non,12/11/2017,Yamando,ombelampoko,5.307788,17.09531,hpv_60,yaloke,0,
24450,F351,non,non,12/09/2017,Gaga Eglise des Freres,ombelampoko,5.486519,16.97861,hpv_60,yaloke,0,
19233,F659,oui,non,02/16/2017,Bossembele EEF centre,ombelampoko,5.265591,17.63335,hpv_60,bossembele,0,
28227,F748,non,non,05/26/2018,Baoro,,5.691693,15.95591,hpv_60,,16000,eep
33702,W021,oui,problem,10/27/2018,GALLO QTIER KPAMBETA,Nana Mambere,5.799167,15.16908,india_mark_2,Baboua,0,eep
33885,W025,oui,problem,10/29/2018,FAMBELE ECOLE,Nana Mambere,5.78565,15.0775,india_mark_2,Baboua,0,eep
1043,A1003,oui,non,06/11/2012,WELE WELE 2,lobaye,3.674478,18.07168,india_mark_2,mbaiki,0,
31719,A1583,oui,problem,09/17/2018,BEGOUA CENTRE 1 MOSQUEE,Ombella M Poko,4.455437,18.53317,india_mark_2,Bimbo,0,eep
18978,A166,non,problem,01/26/2017,DONOUM,mamberekadei,4.944534,15.8816,hpv_60,carnot,0,
24324,A170,oui,problem,11/30/2017,ZANENGBEDE,mamberekadei,5.110423,15.94726,hpv_60,carnot,0,
16368,A1702,oui,non,05/27/2016,BERBERATI ORPHELINAT MISERICORDE QTIER RELAIS,mamberekadei,4.251973,15.77945,hpv_100,berberati,0,
18471,A1842,oui,problem,10/27/2016,LONGOTE 1,mamberekadei,4.265256,15.80655,hpv_60,berberati,0,
10461,A1894,oui,non,05/09/2015,WOTORO CENTRE KISITO,mamberekadei,4.246736,15.85128,hpv_60,berberati,0,
18201,A1910,oui,problem,11/08/2016,NDOLOBO CENTRE DE SANTE,lobaye,3.856378,17.85575,hpv_60,mbaiki,0,
3922,A195,oui,oui,01/10/2014,Kella goffi,nanamambere,5.866186,15.58922,hpv_60,bouar,0,
3616,A2033,oui,non,11/29/2013,KENGA 2,lobaye,3.726792,17.6948,hpv_60,mbaiki,0,
3643,A2035,oui,non,11/29/2013,MOKONGO BAYAKA,lobaye,3.734889,17.82725,hpv_60,mbaiki,0,
812,A217,oui,non,04/14/2012,NANDOBO ECOLE,mamberekadei,4.661854,15.79738,moino,berberati,16000,
31161,A2229,oui,problem,08/14/2018,NOLA HOPITAL PREFECTORAL POMPE MANUELLE,sanghambaere,3.526617,16.04435,india_mark_2,nola,16000,eep
25698,A24,oui,non,01/31/2018,SAMBANDA ECOLE,mamberekadei,4.24637,15.79343,hpv_60,berberati,,rapid_response
26337,A259,oui,non,03/05/2018,WANTIGUERA MC,,5.93477,15.64612,hpv_60,,48000,eep
908,A2626,oui,non,05/14/2012,CARRIERE,lobaye,3.672409,18.02541,india_mark_2,mbaiki,0,
879,A266,oui,non,05/04/2012,YOLE DISPENSAIRE,nanamambere,5.95854,15.526,hpv_60,bouar,48000,
20529,A284,problem,problem,03/20/2017,BAMBA VILLAGE,mamberekadei,3.77944,15.32642,hpv_60,dedemokouba,16000,
6899,A300,oui,non,10/14/2014,GAMBOULA EEB GLA,mamberekadei,4.097863,15.15185,hpv_60,gamboula,0,
22629,A304,non,non,09/15/2017,GBAMBIA 3 DISP,mamberekadei,4.790328,14.98022,hpv_100,amadagaza,0,
907,A3238,oui,non,05/14/2012,BAGANDOU HOPITAL MC,lobaye,3.747637,17.837,hpv_100,mbaiki,0,
19953,A3238,oui,non,02/27/2017,BAGANDOU HOPITAL MC,lobaye,3.747699,17.83704,hpv_100,mbaiki,16000,
35000,A3238,problem,problem,12/10/2018,BAGANDOU HOPITAL MC,Lobaye,3.747721,17.83698,hpv_100,Mbaiki,0,eep
32682,A324,oui,problem,10/24/2018,SOSSO NAKOMBO SINAI,Mambere Kadei,3.909013,15.4978,hpv_60,Dede Mokouba,10000,eep
14113,A326,non,non,12/17/2015,NAO 1,mamberekadei,4.525402,15.31616,hpv_60,berberati,0,
906,A3318,oui,non,05/13/2012,Bozambo,lobaye,3.73973,17.82359,india_mark_2,mbaiki,0,
13414,A3353,oui,non,09/24/2015,Bongomba 1,lobaye,3.746184,17.81685,hpv_60,mbaiki,0,
23538,A359,non,non,11/08/2017,Bogali,ouhampende,6.510721,16.09622,hpv_60,bozoum,0,
12148,A379,oui,non,07/18/2015,Bocaranga camp commercial,ouhampende,6.981003,15.6429,hpv_60,bocaranga,14000,
21177,A436,oui,problem,05/13/2017,GANZA QTIER,ouhampende,6.997314,15.64004,hpv_60,bocaranga,0,
22854,A503,oui,non,10/11/2017,BOBANDJIO,ombelampoko,4.576316,18.40083,hpv_60,bimbo,10000,
1403,A51,oui,non,06/29/2013,DJOMO EEB,mamberekadei,,,hpv_60,gadzi,0,
660,A595,non,non,04/13/2012,GAGA,ouham,6.79952,17.64218,india_mark_2,bossangoa,0,
4131,A615,oui,non,03/18/2014,YALOKE HOPITAL,ombelampoko,5.321063,17.08942,india_mark_2,yaloke,0,
980,A656,oui,non,05/24/2012,PANI,ombelampoko,4.563686,18.44661,hpv_60,bimbo,16000,
27339,A688,oui,problem,03/21/2018,BOKOMA,,3.724657,17.86594,india_mark_2,,15000,eep
1022,A695,oui,non,06/08/2012,BONGOMBA,lobaye,3.688511,18.29548,india_mark_2,mbaiki,16000,
10819,A804,oui,non,05/30/2015,BATALI YANDOUMBE BAYANGA,sanghambaere,2.89359,16.26567,hpv_60,bayanga,0,
24357,A836,oui,non,12/11/2017,BAIKAYAN QTIER,ouhampende,6.981745,15.64518,india_mark_2,bocaranga,0,
16359,A9,oui,oui,05/25/2016,BERBERATI HOPITAL 1,mamberekadei,4.263199,15.78807,hpv_60,berberati,16000,
10629,A989,oui,oui,04/28/2015,KPETENE LOBAYE - PKETENE,lobaye,3.686067,18.05968,india_mark_2,mbaiki,0,
20748,F1349,oui,non,04/14/2017,NGOULEKPA Hopital,ombelampoko,4.385616,18.49829,hpv_60,bimbo,0,
24819,F1363,problem,non,01/18/2018,GOMOKO OUEST,ombelampoko,4.643836,18.2644,hpv_60,bimbo,,eep
29988,F1783,oui,non,07/16/2018,Balego Centre de Sante,mamberekadei,3.927095,16.2391,hpv_60,berberati,40000,eep
25935,F275,non,problem,03/15/2018,Wapo,,4.220883,15.74169,hpv_60,,0,eep
21720,F323,oui,problem,07/05/2017,Bobandoro 1 B,ombelampoko,5.318996,17.09512,hpv_60,yaloke,0,
31824,F327,oui,problem,09/04/2018,BODOUPKA 1,Ombella M Poko,5.359952,17.03017,hpv_60,Yaloke,14000,eep
20388,F440,oui,non,03/13/2017,BASSOLA 2,mamberekadei,4.245823,15.78262,hpv_60,berberati,15000,
18480,F482,problem,problem,10/28/2016,CAVA3-2EGLISE AEBEC,mamberekadei,4.258312,15.79853,hpv_60,berberati,0,
20352,F494,problem,problem,03/10/2017,BABOLO,mamberekadei,4.264298,15.78458,hpv_60,berberati,16000,
17129,F554,problem,problem,06/28/2016,NAOUYA,mamberekadei,4.273163,15.79859,hpv_60,berberati,10000,
25434,F56,oui,problem,01/17/2018,Boyanga 1.,ouhampende,6.355532,16.26508,hpv_60,bozoum,0,eep
21969,F578,oui,non,07/04/2017,Zawa Bodangafou,ombelampoko,5.379273,16.94432,hpv_60,yaloke,0,
34934,R236,oui,problem,12/09/2018,BONGOMBA,Lobaye,3.744393,17.81954,india_mark_2,Mbaiki,0,eep
27696,R396,oui,problem,05/19/2018,Boisse 2,,4.945136,17.6493,hpv_60,,0,eep
22899,R554,oui,non,10/12/2017,Boali Poste Mosquee,ombelampoko,4.793643,18.1115,hpv_60,boali,0,
19677,R662,oui,non,02/10/2017,Sambrola A,ombelampoko,4.327371,18.51671,hydro_india,bimbo,0,
31467,R902,oui,problem,09/01/2018,NGANDO 1,Ombella M Poko,5.263093,17.6547,hpv_60,Bossembele,0,eep
31668,X001,oui,problem,09/06/2018,Zole marché,ouhampende,7.17848,15.73141,hpv_60,,0,bekou
26964,Z0041,non,non,03/11/2018,BANGUI  BOUCHIA  SiFAC,,3.833279,18.17219,india_mark_2,,,monitor
19392,A100,problem,problem,02/11/2017,PETROCA NOLA,sanghambaere,3.523881,16.05523,hpv_60,nola,0,
33345,A1744,problem,problem,10/31/2018,Barmatouma,baminguibangoran,8.548176,20.46452,hpv_60_2000,,,bekou
31404,A1888,non,decommissioned,08/17/2018,BEYA 3 CROISSEMENT,sanghambaere,,,hpv_60_2000,bayanga,,monitor
33285,A1897,problem,problem,10/28/2018,Ndele Quartier sultan,baminguibangoran,8.415038,20.645,hpv_60_2000,ndele,,bekou
19431,A2013,oui,non,02/15/2017,YANDOUMBE ECOLE 2,sanghambaere,2.884707,16.26378,hpv_60,bayanga,0,
31410,A2580,decommissioned,decommissioned,08/29/2018,YAMANDO,sanghambaere,3.848012,16.30306,moino,nola,,monitor
33279,A446,problem,problem,10/28/2018,Ndele Ecole Prefectorale,baminguibangoran,8.409085,20.63911,india_mark_2,ndele,,bekou
33330,A479,problem,problem,10/31/2018,GOZ AMAR,baminguibangoran,8.422599,20.6281,hpv_60_2000,,,bekou
33327,A490,problem,problem,10/29/2018,Zoukoutouyala 2,baminguibangoran,8.557885,20.61147,hpv_60_2000,ndele,,bekou
33267,X13,problem,problem,10/26/2018,KAAKA VILLAGE ,baminguibangoran,8.200503,20.52623,hpv_60_2000,bamingui,,bekou
31155,A807,decommissioned,decommissioned,08/06/2018,ZENGUI 1,sanghambaere,3.518419,16.0551,hpv_60_2000,nola,,monitor
19488,A105,non,non,02/21/2017,SCED MC,sanghambaere,,,hpv_60,nola,0,
19464,A2008,oui,non,02/19/2017,BAYANGA ECOLE,sanghambaere,2.914767,16.25985,hpv_60,bayanga,0,
33258,A461,problem,problem,10/25/2018,BAMINGUI HOPITAL,baminguibangoran,7.556271,20.17416,hpv_60_2000,bamingui,,bekou
31248,A65,decommissioned,decommissioned,08/15/2018,LIBOKO ECOLE,sanghambaere,3.520479,16.48284,hpv_60_2000,bayanga,,monitor
33261,X11,problem,problem,10/25/2018,BAMINGUI M C,baminguibangoran,7.559177,20.17473,hpv_60_2000,,,bekou
16533,A1873,problem,non,05/18/2016,TOKODE ECOLE CATHOLIQUE ASSOC DE CENTRAFRIQUE,lobaye,4.161479,17.19538,hpv_60,boda,0,
6554,A53,non,non,09/06/2014,DOMALE,sanghambaere,3.684619,16.17732,hpv_60,nola,0,
26577,A105,non,non,03/13/2018,SCED MC,,3.402251,16.24711,hpv_60,,,monitor
7469,A1724,non,non,10/18/2014,SANDERE,nanamambere,5.963175,15.65874,hpv_60,bouar,0,
3328,A1823,non,non,11/29/2013,NGOULO QTIER ZO KEW ZO,sanghambaere,3.483037,16.16618,hpv_60,nola,0,
16632,A3291,non,non,05/12/2016,Wodo Ecole,sanghambaere,3.825606,16.44807,hpv_100,bambio,0,
33255,A444,problem,problem,10/25/2018,Boumbala,baminguibangoran,7.700014,20.20167,hpv_60_2000,bamingui,,bekou
3367,A67,non,non,12/02/2013,LINDJOMO CENTRE,sanghambaere,2.705259,16.09512,hpv_60,bayanga,0,
34295,A1867,oui,problem,12/04/2018,Boda EEF Gbaguera 2,lobaye,4.316899,17.47919,hpv_60_2000,Boda,0,eep
6683,A20,non,non,09/18/2014,SAMARIE,mamberekadei,4.268097,15.79846,hpv_60,berberati,0,
31341,A44,oui,problem,08/22/2018,BONGO VILLE,sanghambaere,2.912521,16.26496,hpv_60_2000,bayanga,0,eep
34298,A742,problem,problem,12/01/2018,MBOMBO BODA,lobaye,4.318274,17.47352,india_mark_2,boda,16000,eep
22107,F1127,non,non,07/05/2017,Bayanga bode,nanamambere,,,hpv_60,baoro,16000,
28410,F1684,non,problem,06/06/2018,LYCEE MODERNE de bouar,,5.949124,15.58867,hydro_india,,0,eep
33873,W043,non,problem,11/13/2018,NGAGUENE 2,Nana Mambere,6.053734,15.39821,hpv_60_2000,Bouar,0,eep
19500,A53,non,non,02/22/2017,DOMALE,sanghambaere,,,hpv_60,nola,0,
22065,A148,non,non,07/07/2017,BOGALI NANA MAMBERE,nanamambere,,,moino,baoro,0,
8015,A102,non,non,12/09/2014,TANGA Centre 2,sanghambaere,3.522917,16.0577,hpv_60,nola,0,
22302,A1073,oui,problem,07/13/2017,Bokangua Ecole,nanamambere,6.117061,15.85334,india_mark_2,bouar,0,
9630,A115,non,non,04/01/2015,Ziendi Village,sanghambaere,3.407468,15.69547,hpv_60,nola,0,
22164,A131,non,non,07/06/2017,BARKA BONGO,nanamambere,5.600418,16.3116,hpv_60,baoro,0,
9639,A1563,oui,non,04/06/2015,MBANZA MARCHE NORD,sanghambaere,3.552946,16.13366,hpv_60,nola,0,
9636,A1567,non,non,04/01/2015,NTOMORI,sanghambaere,3.407229,15.65622,hpv_60,nola,0,
7457,A160,non,non,10/15/2014,BAORO DISPENSAIR MC,nanamambere,5.686176,15.95776,hpv_60,baoro,0,
31314,A1926,oui,problem,08/20/2018,ASSOCIATON MEDAO,sanghambaere,3.230319,16.25512,hpv_60_2000,bayanga,8000,eep
14376,A208,oui,non,01/26/2016,MAIGARO DISP 1,nanamambere,6.008165,15.55938,hpv_60,bouar,48000,
5117,A224,oui,non,04/15/2014,NDIBA 2,nanamambere,5.824196,14.95473,hpv_60,baboua,0,
11326,A225,non,non,06/12/2015,NDONGUE BAC 1 NORD,nanamambere,5.628188,15.59756,hpv_60,bouar,0,
27867,A2605,non,problem,05/28/2018,YEREMON 3,,5.2333,17.44926,hpv_60,,0,eep
19917,A2832,oui,non,02/20/2017,Station des filles de la misericorde,ouhampende,6.317005,16.36808,hpv_60,bozoum,0,
20688,A3179,oui,non,03/15/2017,Batalimon ndim,ouhampende,7.262594,15.76732,india_mark_2,ngaoundaye,0,
20913,A326,non,non,05/12/2017,NAO 1,mamberekadei,4.525439,15.31617,hpv_60,berberati,0,
1217,A337,oui,non,03/11/2013,BOLESSE QRT,mamberekadei,4.117277,15.13402,hpv_60,gamboula,0,
29646,A3457,problem,problem,07/13/2018,Cotonaf Ecole en Kemo,kemo,6.256586,19.10201,hpv_60,,0,eep
