record_ID,well_ID,service_visit_type,village_name,prefecture,pump_working,pump_fixed,activity_date,Latitude,Longitude,pump_type,payment,team_number,sous_prefecture,wells::mission_id,,,,
36395,A205,eep,Lokoti bangui 2,nanamambere,oui,oui,01/30/2019,5.792279,15.02314,hpv_60_2000,0,eep_1,bouar,NM_Groupe_4,,,,
36392,A175,eep,Fambele 1,nanamambere,non,oui,01/30/2019,5.785507,15.07477,hpv_60_2000,20000,eep_1,baboua,NM_Groupe_4,,,,
36389,W025,eep,FAMBELE ECOLE,nanamambere,oui,oui,01/30/2019,5.785623,15.0775,india_mark_2,0,eep_1,baboua,NM_Groupe_4,,,,
36167,W029,eep,NDIBA QTIER lokoti bangui,nanamambere,problem,problem,01/30/2019,5.823278,14.95675,india_mark_2,0,eep_1,baboua,NM_Groupe_4,,,,
36152,A204,eep,LOKOTI BANGUI centre 1,nanamambere,problem,problem,01/30/2019,5.791291,15.01573,hpv_60_2000,0,eep_1,baboua,NM_Groupe_4,,,,
36146,W026,eep,Centre de sant_ LOKOTI BANGUI,nanamambere,oui,oui,01/30/2019,5.792269,15.01687,hpv_60_2000,8500,eep_1,baboua,NM_Groupe_4,,,,
36125,A176,eep,Fambeme 2,nanamambere,problem,problem,01/30/2019,5.785004,15.07549,hpv_60_2000,0,eep_1,baboua,NM_Groupe_4,,,,
36119,A3368,eep,Fambele 3,nanamambere,problem,problem,01/30/2019,5.784827,15.07705,hpv_60_2000,0,eep_1,baboua,NM_Groupe_4,,,,
36110,A181,eep,GARGA MBONGO,nanamambere,problem,oui,01/30/2019,5.794515,15.11327,hpv_60_2000,0,eep_1,baboua,NM_Groupe_4,,,,
35408,F2015,eep,Sosso Nakombo Naguisso,mamberekadei,oui,oui,01/30/2019,3.908689,15.49988,india_mark_2,0,bti_rapid_response,dedemokouba,Moto_Berberati_Groupe_3,,,,
35675,Z214,eep,BEFERE,kemo,oui,oui,01/31/2019,6.42221,19.14169,hpv_60,,eep_4,dekoa,Kemo_Groupe_5,,,,
35669,Z213,eep,MASSENGUE 1,kemo,oui,oui,01/31/2019,6.431007,19.14226,hpv_60,,eep_4,dekoa,Kemo_Groupe_5,,,,
35663,A2968,eep,Dissikou 1,kemo,non,oui,01/31/2019,6.447936,19.1428,hpv_60,,eep_4,dekoa,Kemo_Groupe_5,,,,
36089,A78,eep,MINKONGA,sanghambaere,oui,oui,01/31/2019,3.459595,15.91712,hpv_60,20000,eep_3,nola,SM_Groupe_2,,,,
36083,A25,eep,ADOUMANDJALI,sanghambaere,oui,oui,01/31/2019,3.44311,15.87865,hpv_60,0,eep_3,Nola,SM_Groupe_2,,,,
36080,A43,eep,BILOLO ADECAF,sanghambaere,oui,oui,01/31/2019,3.442269,15.87187,hpv_60,0,eep_3,nola,SM_Groupe_2,,,,
36077,A42,eep,BIKOULA,sanghambaere,oui,oui,01/31/2019,3.431684,15.83018,hpv_60,0,eep_3,nola,SM_Groupe_2,,,,
36071,A97,eep,NYAMADJOKI,sanghambaere,oui,oui,01/31/2019,3.43162,15.81926,hpv_60,12000,eep_3,nola,SM_Groupe_2,,,,
36068,A114,eep,ZIENDI MC Est,sanghambaere,problem,decommissioned,01/31/2019,3.406732,15.69814,hpv_60,0,eep_3,nola,SM_Groupe_2,,,,
36065,A115,eep,ZIENDI VILLAGE,sanghambaere,non,non,01/31/2019,3.407452,15.6955,hpv_60,0,eep_3,nola,SM_Groupe_2,,,,
35702,F1809,eep,Poubati Ecole,ouhampende,problem,problem,01/31/2019,7.170492,16.38987,hydro_india,0,eep_2,paoua,OP_Groupe_2,,,,
35696,F1856,eep,Ecole Beboy 2,ouhampende,non,oui,01/31/2019,7.385958,16.46728,hydro_india,0,eep_2,paoua,OP_Groupe_2,,,,
36401,W027,eep,NDIBA QTIER BEFIO,nanamambere,problem,problem,01/31/2019,5.823894,14.95237,india_mark_2,0,eep_1,baboua,NM_Groupe_4,,,,
36221,W030,eep,NDIBA ECOLE,nanamambere,non,non,01/31/2019,5.820653,14.95943,india_mark_2,0,eep_1,baboua,NM_Groupe_4,,,,
36218,A206,eep,Lokoti Zalingo,nanamambere,oui,oui,01/31/2019,5.813089,14.93318,hpv_60_2000,0,eep_1,baboua,NM_Groupe_4,,,,
36212,W028,eep,NDIBA ECOLE,nanamambere,non,decommissioned,01/31/2019,,,india_mark_2,0,eep_1,baboua,NM_Groupe_4,,,,
36185,A223,eep,NDIBA,nanamambere,problem,oui,01/31/2019,5.823685,14.95391,hpv_60_2000,20000,eep_1,baboua,NM_Groupe_4,,,,
36176,W031,eep,NDIBA CENTRE DE SANTE,nanamambere,oui,oui,01/31/2019,5.823296,14.95031,hpv_60_2000,20000,eep_1,baboua,NM_Groupe_4,,,,
35411,A89,eep,NANZEMBE,mamberekadei,oui,oui,01/31/2019,4.165876,15.95749,hpv_60,0,bti_rapid_response,berberati,Moto_Berberati_Groupe_5,,,,
35693,A3434,eep,Lagbazon,kemo,non,oui,02/01/2019,6.362272,19.11033,hpv_60,0,eep_4,dekoa,Kemo_Groupe_5,,,,
35690,A3554,eep,Gou Ecole,kemo,non,oui,02/01/2019,6.403506,19.13439,india_mark_2,0,eep_4,dekoa,Kemo_Groupe_5,,,,
35684,A3553,eep,Gou 3,kemo,oui,oui,02/01/2019,6.399428,19.13388,hpv_60,0,eep_4,dekoa,Kemo_Groupe_5,,,,
35678,A3555,eep,Gou 1,kemo,non,oui,02/01/2019,6.39759,19.13307,hpv_60,0,eep_4,dekoa,Kemo_Groupe_5,,,,
36095,A62,eep,KAOLO,sanghambaere,non,oui,02/01/2019,3.465096,15.94538,hpv_100,0,eep_3,nola,SM_Groupe_2,,,,
36092,A77,eep,MEKARA,sanghambaere,non,oui,02/01/2019,3.509471,16.02447,hpv_60,0,eep_3,nola,SM_Groupe_2,,,,
35783,F1865,eep,Ecole Bozoy 3 Hydro India,ouhampende,oui,oui,02/01/2019,7.204295,16.34514,hydro_india,0,eep_2,paoua,OP_Groupe_2,,,,
35777,R470,eep,PENDE Quartier Combattant,ouhampende,oui,oui,02/01/2019,7.226674,16.28837,india_mark_2,0,eep_2,paoua,OP_Groupe_2,,,,
35717,A930,eep,BOZOY 3,ouhampende,oui,oui,02/01/2019,7.204844,16.34724,india_mark_2,0,eep_2,paoua,OP_Groupe_2,,,,
35708,F1868,eep,Ecole Carrefour Pende,ouhampende,non,oui,02/01/2019,7.200316,16.4122,hydro_india,0,eep_2,paoua,OP_Groupe_2,,,,
36407,A141,eep,BABOUA tongo,nanamambere,oui,oui,02/01/2019,5.799077,14.84757,hpv_60_2000,0,eep_1,baboua,NM_Groupe_4,,,,
36404,W032,eep,BABOUA QTIER SOUMANGUERE,nanamambere,problem,problem,02/01/2019,5.802697,14.84345,hpv_60_2000,0,eep_1,baboua,NM_Groupe_4,,,,
36284,F124,monitor,BABOUA PEOURI,nanamambere,non,non,02/01/2019,5.808077,14.83467,hpv_60_2000,,eep_1,baboua,NM_Groupe_4,,,,
36263,F1489,eep,BABOUA QTIER NGUEMANDJI,nanamambere,problem,oui,02/01/2019,5.797576,14.82577,hpv_60_2000,20000,eep_1,baboua,NM_Groupe_4,,,,
36251,A124,eep,BABOUA CAMPANG,nanamambere,oui,oui,02/01/2019,5.806088,14.83653,hpv_60_2000,20000,eep_1,baboua,NM_Groupe_4,,,,
36245,A2273,monitor,BABOUA MC PERES,nanamambere,non,non,02/01/2019,5.800603,14.84368,hpv_60_2000,,eep_1,baboua,NM_Groupe_4,,,,
36236,A126,monitor,BABOUA TONGO ECOLE MATERNELLE,nanamambere,non,non,02/01/2019,5.800965,14.84365,india_mark_2,0,eep_1,baboua,NM_Groupe_4,,,,
36203,A224,eep,NDIBA 2,nanamambere,oui,oui,02/01/2019,5.824152,14.9547,hpv_60_2000,0,eep_1,baboua,NM_Groupe_4,,,,
35711,A3433,eep,Boulangea 1,kemo,problem,oui,02/02/2019,6.342343,19.09256,hpv_60,0,eep_4,dekoa,Kemo_Groupe_5,,,,
35705,A3556,eep,Nagagna,kemo,non,oui,02/02/2019,6.36763,19.11511,hpv_60,0,eep_4,dekoa,Kemo_Groupe_5,,,,
35699,Z215,eep,MBOU 1,kemo,problem,problem,02/02/2019,6.41416,19.13898,hpv_60,,eep_4,dekoa,Kemo_Groupe_5,,,,
36104,A73,eep,MBANZA SUD,sanghambaere,problem,non,02/02/2019,3.539439,16.13922,hpv_60,0,eep_3,nola,SM_Groupe_3,,,,
36101,A1563,eep,MBANZA MARCHE NORD,sanghambaere,non,non,02/02/2019,3.552989,16.1337,hpv_60,0,eep_3,nola,SM_Groupe_3,,,,
35789,R269,eep,VOH,ouhampende,oui,oui,02/02/2019,7.028208,16.33896,india_mark_2,0,eep_2,paoua,OP_Groupe_2,,,,
36410,F1486,eep,BABOUA QTIER GBANOU,nanamambere,oui,oui,02/02/2019,5.803734,14.82933,hpv_60_2000,20000,eep_1,baboua,NM_Groupe_4,,,,
36299,F292,eep,Baboua Elevage,nanamambere,oui,oui,02/02/2019,5.804849,14.81235,hpv_60_2000,0,eep_1,baboua,NM_Groupe_4,,,,
36278,F712,eep,LYCEE BABOUA,nanamambere,oui,oui,02/02/2019,5.807187,14.83032,hpv_60_2000,20000,eep_1,baboua,NM_Groupe_4,,,,
36413,F1130,eep,Mairie de nandobo,mamberekadei,oui,oui,02/02/2019,4.664007,15.79968,hpv_100,20000,bti_rapid_response,carnot,Moto_Berberati_Groupe_4,,,,
36302,A2755,eep,BERA Nana Mambere,nanamambere,oui,oui,02/03/2019,5.584502,14.79346,hpv_60_2000,20000,eep_1,baboua,NM_Groupe_5,,,,
36296,W034,eep,DANDAï,nanamambere,oui,oui,02/03/2019,5.809405,14.81362,hpv_60_2000,13000,eep_1,bouar,NM_Groupe_4,,,,
35723,A3430,monitor,Dekoa quartier musulman,kemo,non,decommissioned,02/04/2019,6.325246,19.07914,india_mark_2,0,eep_4,dekoa,,,,,
35720,A3431,eep,Dekoa lycee,kemo,non,oui,02/04/2019,6.335344,19.08455,india_mark_2,20000,eep_4,dekoa,Kemo_Groupe_5,,,,
35714,A3432,eep,Bouanga,ouhampende,non,non,02/04/2019,6.339717,19.08924,india_mark_2,0,eep_4,bozoum,Kemo_Groupe_5,,,,
36134,A2064,eep,LIBOKO 3 BAYAKA,sanghambaere,oui,oui,02/04/2019,3.518721,16.49137,hpv_60,10000,eep_3,nola,SM_Groupe_3,,,,
36131,A65,eep,LIBOKO ECOLE,sanghambaere,non,decommissioned,02/04/2019,3.520502,16.48283,hpv_60,0,eep_3,bayanga,,,,,
36128,A66,eep,LIBOKO EEB,sanghambaere,non,oui,02/04/2019,3.518043,16.48393,hpv_60,0,eep_3,bayanga,SM_Groupe_3,,,,
36122,A2027,eep,Mangoro,sanghambaere,problem,oui,02/04/2019,3.501322,16.21407,hpv_60,0,eep_3,nola,SM_Groupe_3,,,,
36116,A95,eep,Ngoulo MC,sanghambaere,non,oui,02/04/2019,3.480921,16.16819,hpv_60,0,eep_3,nola,SM_Groupe_3,,,,
36113,A1823,eep,NGOULO QTIER ZO KEW ZO,sanghambaere,decommissioned,decommissioned,02/04/2019,3.482859,16.16631,hpv_60,0,eep_3,Nola,SM_Groupe_3,,,,
36107,A3002,eep,NGOULO EEB,sanghambaere,non,oui,02/04/2019,3.483914,16.16643,india_mark_2,20000,eep_3,nola,SM_Groupe_3,,,,
35795,X39,eep,Poungarou.,ouhampende,problem,oui,02/04/2019,6.996315,16.42554,india_mark_2,,eep_2,paoua,,,,,
36308,W033,eep,DOMGBAÏKE,nanamambere,non,non,02/04/2019,5.773675,14.73373,india_mark_2,0,eep_1,baboua,NM_Groupe_5,,,,
36305,A191,eep,GOUNTE,nanamambere,oui,oui,02/04/2019,5.773146,14.73231,hpv_60_2000,10000,eep_1,baboua,NM_Groupe_5,,,,
36293,A127,eep,BABOUA HOPITAL,nanamambere,oui,oui,02/04/2019,5.7878,14.82313,hpv_60_2000,0,eep_1,baboua,NM_Groupe_4,,,,
36419,F2097,eep,Bossenque,mamberekadei,oui,oui,02/04/2019,4.237237,15.69818,hpv_60_2000,0,bti_rapid_response,berberati,Moto_Berberati_Groupe_2,,,,
36416,F2100,eep,Bossengue,mamberekadei,oui,oui,02/04/2019,4.23604,15.7038,hpv_60_2000,0,bti_rapid_response,berberati,Moto_Berberati_Groupe_2,,,,
35738,A3435,eep,Dekoa Ecole Kotombolo,kemo,oui,oui,02/05/2019,6.320799,19.08219,hpv_60,20000,eep_4,dekoa,Kemo_Groupe_5,,,,
35735,A3429,eep,Dekoa pounoukara,kemo,oui,oui,02/05/2019,6.319898,19.07435,hpv_60,20000,eep_4,dekoa,Kemo_Groupe_5,,,,
35732,A3550,eep,Daya Ecole,kemo,oui,oui,02/05/2019,6.373297,18.93122,hpv_60,0,eep_4,dekoa,Kemo_Groupe_5,,,,
35729,A3551,eep,Daya Poste de Sante,kemo,oui,oui,02/05/2019,6.373956,18.93231,hpv_60,0,eep_4,dekoa,Kemo_Groupe_5,,,,
35726,A3552,eep,Daya 2,kemo,oui,oui,02/05/2019,6.374483,18.93719,hpv_60,0,eep_4,dekoa,Kemo_Groupe_5,,,,
36143,A40,monitor,BEYA MC,sanghambaere,non,non,02/05/2019,3.33574,16.18855,hpv_60,0,eep_3,nola,SM_Groupe_3,,,,
36140,A39,eep,BEYA ADECAF,sanghambaere,problem,oui,02/05/2019,3.332663,16.1881,hpv_60,0,eep_3,nola,SM_Groupe_3,,,,
36137,A112,eep,YOMBO,sanghambaere,problem,oui,02/05/2019,3.440783,16.37703,hpv_60,0,eep_3,bayanga,SM_Groupe_3,,,,
35813,A941,eep,GOUZE BELGE,ouhampende,problem,problem,02/05/2019,7.059967,16.36988,india_mark_2,0,eep_2,paoua,OP_Groupe_2,,,,
35807,A1539,eep,TOULMBAO,ouhampende,problem,oui,02/05/2019,7.046649,16.35798,india_mark_2,0,eep_2,paoua,OP_Groupe_2,,,,
35801,X40,monitor,Toulara 1,ouhampende,problem,problem,02/05/2019,7.021496,16.39626,india_mark_2,,eep_2,paoua,OP_Groupe_2,,,,
36329,A1608,eep,KOUNDE QTIER MUSULMAN,nanamambere,oui,oui,02/05/2019,6.112977,14.63736,hpv_60_2000,0,eep_1,baboua,NM_Groupe_5,,,,
36326,F725,eep,KOUNDE 3,nanamambere,oui,oui,02/05/2019,6.110625,14.63602,hpv_60_2000,6000,eep_1,baboua,NM_Groupe_5,,,,
36323,F724,eep,KOUNDE 2,nanamambere,non,oui,02/05/2019,6.108483,14.63424,hpv_60_2000,0,eep_1,baboua,NM_Groupe_5,,,,
36320,F1480,eep,Foro 2 Nord,nanamambere,problem,problem,02/05/2019,5.906584,14.66035,hpv_60_2000,0,eep_1,baboua,NM_Groupe_5,,,,
36317,F1483,eep,Foro 1,nanamambere,oui,oui,02/05/2019,5.903003,14.66004,hpv_60_2000,20000,eep_1,abba,NM_Groupe_5,,,,
36314,F125,eep,ZOUKOMBO,nanamambere,non,oui,02/05/2019,5.835187,14.68286,hpv_60_2000,40000,eep_1,baboua,NM_Groupe_5,,,,
36311,A157,eep,DEBA,nanamambere,problem,problem,02/05/2019,5.795505,14.70189,hpv_60_2000,0,eep_1,baboua,NM_Groupe_5,,,,
35750,A3428,eep,Dekoa Ecole sous prefectorale,kemo,oui,oui,02/06/2019,6.317141,19.07835,hpv_60,20000,eep_4,dekoa,Kemo_Groupe_5,,,,
35747,A3427,eep,Dekoa sesseresse,kemo,oui,oui,02/06/2019,6.318176,19.07783,hpv_60,0,eep_4,dekoa,Kemo_Groupe_5,,,,
35744,A1900,eep,DEKOA CENTRE POUR DES HANDCAPE,nanagribizi,oui,decommissioned,02/06/2019,6.323419,19.08088,electric,0,eep_4,Kemo,,,,,
35741,A1899,eep,Dekoa Hopital,nanagribizi,oui,oui,02/06/2019,6.324403,19.0799,hpv_60,0,eep_4,Kemo,Kemo_Groupe_5,,,,
36161,A1566,eep,BABOUNGUE,sanghambaere,problem,problem,02/06/2019,3.282106,16.18694,hpv_60,0,eep_3,nola,SM_Groupe_3,,,,
36158,A2044,eep,BELAMBOKE 1 QTIER 1,sanghambaere,problem,oui,02/06/2019,3.383198,16.22041,hpv_60,20000,eep_3,nola,SM_Groupe_3,,,,
36155,A37,eep,BELAMBOKE 4,sanghambaere,non,oui,02/06/2019,3.403871,16.23282,hpv_60,0,eep_3,nola,SM_Groupe_3,,,,
36149,A1826,eep,SCED MARCHE,sanghambaere,oui,oui,02/06/2019,3.400809,16.24964,hpv_60,20000,eep_3,Nola,SM_Groupe_3,,,,
35840,F1859,eep,Paoua Centre Ecole Fille 1,ouhampende,non,oui,02/06/2019,7.248134,16.43405,hydro_india,0,eep_2,paoua,OP_Groupe_2,,,,
35837,A943,eep,POUGABARA 1,ouhampende,problem,problem,02/06/2019,7.191248,16.40668,india_mark_2,0,eep_2,paoua,OP_Groupe_2,,,,
35828,R268,eep,POUBOL2,ouhampende,problem,problem,02/06/2019,7.158669,16.38981,india_mark_2,0,eep_2,paoua,OP_Groupe_2,,,,
35819,A3330,eep,Dang baba,ouhampende,problem,oui,02/06/2019,7.094975,16.38513,india_mark_2,10000,eep_2,paoua,OP_Groupe_2,,,,
36341,F1474,eep,Beloko 2 Douane,nanamambere,oui,oui,02/06/2019,5.935666,14.6057,hpv_60_2000,16000,eep_1,baboua,NM_Groupe_5,,,,
36338,F715,eep,BELOKO Douane qtier DOLE,nanamambere,oui,oui,02/06/2019,5.935619,14.60758,hpv_60_2000,20000,eep_1,baboua,NM_Groupe_5,,,,
36335,F1471,eep,Beloko 3,nanamambere,problem,oui,02/06/2019,5.933344,14.60482,hpv_60_2000,19000,eep_1,baboua,NM_Groupe_5,,,,
36332,W035,eep,BELOKO QTIER 6,nanamambere,oui,oui,02/06/2019,5.933729,14.60309,hpv_60_2000,12000,eep_1,baboua,NM_Groupe_5,,,,
36422,A339,eep,SOSSO MARCHE,mamberekadei,oui,oui,02/06/2019,3.918523,15.5012,hpv_60,0,bti_rapid_response,dedemokouba,Moto_Berberati_Groupe_3,,,,
35768,A3460,eep,Bongo 1 en Kemo,kemo,oui,oui,02/07/2019,6.232621,19.10588,hpv_60,0,eep_4,dekoa,Kemo_Groupe_3,,,,
35765,A3459,eep,Bongo 2 en Kemo,kemo,oui,oui,02/07/2019,6.238609,19.10319,hpv_60,0,eep_4,dekoa,Kemo_Groupe_3,,,,
35762,A3458,eep,Epelekesse,kemo,oui,oui,02/07/2019,6.254124,19.10176,hpv_60,0,eep_4,dekoa,Kemo_Groupe_3,,,,
35759,A3457,eep,Cotonaf Ecole en Kemo,kemo,oui,oui,02/07/2019,6.256586,19.10196,hpv_60,0,eep_4,dekoa,Kemo_Groupe_3,,,,
35756,A3456,eep,Cotonaf en Kemo,kemo,oui,oui,02/07/2019,6.265086,19.1001,hpv_60,0,eep_4,dekoa,Kemo_Groupe_3,,,,
35753,Z216,eep,NDOKANDJI 2,kemo,problem,problem,02/07/2019,6.30508,19.08533,hpv_60,,eep_4,dekoa,Kemo_Groupe_5,,,,
36188,A2003,eep,MONASSAO 3,sanghambaere,non,oui,02/07/2019,3.26058,16.24912,hpv_60,15000,eep_3,nola,SM_Groupe_4,,,,
36182,A3254,eep,MONASSAO 2 B,sanghambaere,oui,oui,02/07/2019,3.263053,16.2473,hpv_60,20000,eep_3,nola,SM_Groupe_4,,,,
36179,A1562,eep,NGOLA,sanghambaere,problem,oui,02/07/2019,3.225816,16.14695,hpv_60,6500,eep_3,bayanga,SM_Groupe_3,,,,
36173,A1065,eep,SALO ECOLE PREFECTOR 1,sanghambaere,non,oui,02/07/2019,3.184082,16.11905,hpv_60,0,eep_3,Salo,SM_Groupe_3,,,,
36170,A3292,eep,Salo Venez Voir,sanghambaere,oui,oui,02/07/2019,3.188325,16.11772,hpv_60,0,eep_3,nola,SM_Groupe_3,,,,
36164,A2079,eep,YANDO,sanghambaere,problem,problem,02/07/2019,3.182555,16.11558,hpv_60,0,eep_3,nola,SM_Groupe_3,,,,
35852,A931,eep,Deke2,ouhampende,non,oui,02/07/2019,6.808208,16.32916,india_mark_2,0,eep_2,paoua,OP_Groupe_2,,,,
35849,A1555,eep,LIA QTIER FULBE,ouhampende,oui,oui,02/07/2019,6.882249,16.28613,india_mark_2,0,eep_2,paoua,OP_Groupe_2,,,,
35846,R303,eep,GOUZARA2,ouhampende,oui,oui,02/07/2019,7.036876,16.34942,india_mark_2,0,eep_2,paoua,OP_Groupe_2,,,,
35843,A3331,eep,Poulengue,ouhampende,oui,oui,02/07/2019,7.139467,16.39074,india_mark_2,0,eep_2,paoua,OP_Groupe_2,,,,
36350,F718,eep,CANTONNIER 1 Qtier KOMBO-LIMITE,nanamambere,oui,oui,02/07/2019,5.903498,14.55565,hpv_60_2000,10000,eep_1,baboua,NM_Groupe_5,,,,
36347,A3031,eep,CANTONNIER,nanamambere,non,problem,02/07/2019,5.905167,14.554,hpv_60_2000,0,eep_1,baboua,NM_Groupe_5,,,,
36344,F1477,eep,Beloko 5,nanamambere,oui,oui,02/07/2019,5.938716,14.60955,hpv_60_2000,20000,eep_1,baboua,NM_Groupe_5,,,,
36425,A50,eep,BANIA DISP EEB,mamberekadei,non,non,02/07/2019,4.000014,16.10895,hpv_60,0,bti_rapid_response,berberati,Moto_Berberati_Groupe_5,,,,
35798,Z217,eep,GOMOKAN 1,kemo,oui,oui,02/08/2019,6.325657,19.0767,hpv_60,,eep_4,dekoa,Kemo_Groupe_5,,,,
35792,A3463,eep,Bayala la CM,kemo,oui,oui,02/08/2019,6.182628,19.11258,hpv_60,0,eep_4,dekoa,Kemo_Groupe_3,,,,
35786,A3464,eep,Bangs 2,kemo,non,non,02/08/2019,6.16016,19.1135,hpv_60,0,eep_4,dekoa,Kemo_Groupe_3,,,,
35780,A3465,eep,Guifa Carriere,kemo,oui,oui,02/08/2019,6.129259,19.11884,hpv_60,0,eep_4,dekoa,Kemo_Groupe_3,,,,
35774,A3462,eep,Katakpa,kemo,oui,oui,02/08/2019,6.188834,19.11145,hpv_60,0,eep_4,dekoa,Kemo_Groupe_3,,,,
35771,A3461,eep,Katakpa 1,kemo,oui,oui,02/08/2019,6.191498,19.10972,hpv_60,0,eep_4,dekoa,Kemo_Groupe_3,,,,
36200,A85,eep,MOSSAPOULA 2,sanghambaere,oui,oui,02/08/2019,2.951928,16.26335,hpv_60,0,eep_3,bayanga,SM_Groupe_4,,,,
36197,A113,eep,YONDO ECOLE,sanghambaere,problem,oui,02/08/2019,3.039607,16.26881,hpv_60,7500,eep_3,bayanga,SM_Groupe_4,,,,
36194,A82,eep,MONASSAO 1 MC,sanghambaere,problem,oui,02/08/2019,3.259686,16.24621,hpv_60,20000,eep_3,nola,SM_Groupe_4,,,,
36191,A83,eep,MONASSAO 2,sanghambaere,problem,problem,02/08/2019,3.257937,16.24921,hpv_60,0,eep_3,nola,SM_Groupe_4,,,,
35870,A1550,eep,BOROM pres TALEY India,ouhampende,oui,oui,02/08/2019,6.631032,16.38892,india_mark_2,0,eep_2,bozoum,OP_Groupe_2,,,,
35867,R302,eep,Taley quartier Arabe,ouhampende,problem,oui,02/08/2019,6.668835,16.37193,india_mark_2,0,eep_2,paoua,OP_Groupe_2,,,,
35864,R301,eep,GALAWILA,ouhampende,oui,oui,02/08/2019,6.668458,16.34297,india_mark_2,0,eep_2,paoua,OP_Groupe_2,,,,
35861,R300,eep,WAKA,ouhampende,oui,oui,02/08/2019,6.669285,16.34812,india_mark_2,0,eep_2,paoua,OP_Groupe_2,,,,
35858,R270,eep,GANI CENTRE,ouhampende,oui,oui,02/08/2019,6.774901,16.33813,india_mark_2,0,eep_2,paoua,OP_Groupe_2,,,,
35855,A1556,eep,GANI QTIER GANVA 2,ouhampende,problem,oui,02/08/2019,6.774735,16.33756,india_mark_2,0,eep_2,paoua,OP_Groupe_2,,,,
36362,W036,eep,CANTONNIER qtier 4,nanamambere,oui,oui,02/08/2019,5.905996,14.55573,hpv_60_2000,0,eep_1,baboua,NM_Groupe_5,,,,
36359,W060,eep,ECOLE CANTONNIER,nanamambere,oui,oui,02/08/2019,5.909396,14.56348,india_mark_2,0,eep_1,baboua,NM_Groupe_5,,,,
36356,A2660,eep,CANTONNIER QUARTIER SABONGARI,nanamambere,oui,oui,02/08/2019,5.910726,14.56815,hpv_60_2000,20000,eep_1,baboua,NM_Groupe_5,,,,
36353,A140,eep,BELOKO DOUANE Qtier Zaoro Doua,nanamambere,problem,non,02/08/2019,5.932189,14.60143,india_mark_2,0,eep_1,baboua,NM_Groupe_5,,,,
36428,F2130,eep,CITE CATHOLIQUE 3,mamberekadei,oui,oui,02/08/2019,4.65813,15.79862,hpv_60_2000,0,bti_rapid_response,berberati,Moto_Berberati_Groupe_4,,,,
35831,A3470,eep,Gbigbi,kemo,oui,oui,02/09/2019,6.101048,19.12423,hpv_60,0,eep_4,dekoa,Kemo_Groupe_3,,,,
35825,A3469,eep,Mbimbi,kemo,oui,oui,02/09/2019,6.10479,19.12289,hpv_60,0,eep_4,dekoa,Kemo_Groupe_3,,,,
35822,A3468,eep,Sibut Beye,kemo,non,non,02/09/2019,6.113981,19.12191,hpv_60,0,eep_4,dekoa,Kemo_Groupe_3,,,,
35816,A3411,eep,Sibut Guifa SOCADA,kemo,oui,oui,02/09/2019,6.124403,19.12,hpv_60,0,eep_4,dekoa,Kemo_Groupe_3,,,,
35810,A3466,eep,Guifa Centre de Sante,kemo,oui,oui,02/09/2019,6.121366,19.12085,hpv_60,0,eep_4,dekoa,Kemo_Groupe_3,,,,
35804,A3467,eep,Guifa Ecole,kemo,problem,oui,02/09/2019,6.118848,19.12179,hpv_60,15000,eep_4,dekoa,Kemo_Groupe_3,,,,
36248,A35,eep,BAYANGA QTIER BERETIA,sanghambaere,problem,oui,02/09/2019,2.912276,16.26012,hpv_60,20000,eep_3,Bayanga,SM_Groupe_4,,,,
36242,A805,eep,BAYANGA EGLISE COOPERATION,sanghambaere,oui,oui,02/09/2019,2.914966,16.26363,hpv_60,16000,eep_3,bayanga,SM_Groupe_4,,,,
36239,A44,eep,BONGO VILLE,sanghambaere,problem,problem,02/09/2019,2.912487,16.26499,hpv_60,0,eep_3,Bayanga,SM_Groupe_4,,,,
36233,A1615,eep,CENTRE DE FORMATION BAYAKA,sanghambaere,oui,oui,02/09/2019,2.902573,16.26531,hpv_60,0,eep_3,bayanga,SM_Groupe_4,,,,
36230,A31,eep,BAYANGA CENTRE DE SANTE,sanghambaere,problem,oui,02/09/2019,2.902708,16.26309,hpv_60,0,eep_3,bayanga,SM_Groupe_4,,,,
36227,A32,eep,Bayanga Mairie,sanghambaere,problem,oui,02/09/2019,2.910812,16.25994,hpv_60,15000,eep_3,bayanga,SM_Groupe_4,,,,
36224,A1885,eep,ASSABISSI QUARTIER,sanghambaere,oui,oui,02/09/2019,2.91197,16.25877,hpv_60,0,eep_3,Bayanga,SM_Groupe_4,,,,
36215,A34,eep,BAYANGA QTIER MBOMBITABA,sanghambaere,problem,oui,02/09/2019,2.917262,16.25833,hpv_60,16000,eep_3,bayanga,SM_Groupe_4,,,,
36209,A2008,eep,BAYANGA ECOLE,sanghambaere,non,oui,02/09/2019,2.914458,16.25993,hpv_60,0,eep_3,bayanga,SM_Groupe_4,,,,
36206,A1616,eep,EEB BAYANGA ET MC,sanghambaere,non,oui,02/09/2019,2.91466,16.26079,hpv_60,0,eep_3,bayanga,SM_Groupe_4,,,,
35882,A835,eep,Borom 2 pres BOYELE HPV,OuhamPende,problem,oui,02/09/2019,6.37727,16.34035,hpv_60,10000,eep_2,Bozoum,OP_Groupe_2,,,,
35879,A2829,eep,BOYELE Ecole,ouhampende,problem,oui,02/09/2019,6.379596,16.3415,india_mark_2,15000,eep_2,bozoum,OP_Groupe_2,,,,
