record_ID,Latitude,Longitude,service_visit_type,well_ID,village_name,prefecture,sous_prefecture,wells::mission_id,team_number,activity_date,population_estimate,pop_use,pump_type,pump_working,pump_fixed,payment
52321,4.145309,18.523759,Visite de suivi,A2921,Salanga,,,Moto_Bangui_Groupe_2,EEP Moto 2,9/24/2020,5600,0,Vergnet HPV 60,Non,Désactiver cette point d'eau,
52462,3.530872,16.062848,EEP traditionnel,F2157,Namboui PK3,,,1,EEP 1,9/24/2020,2698,952,Vergnet HPV 60,Oui,Oui,
52465,3.524276,16.063455,EEP traditionnel,A47,Samari Centre Med Bon,,,1,EEP 1,9/24/2020,700,580,Vergnet HPV 60,Oui,Oui,
52324,4.269227,18.528981,EEP traditionnel,A3222,Mokpoto 2,,,Moto_Bangui_Groupe_2,EEP Moto 2,9/24/2020,800,800,Vergnet HPV 60,Oui,Oui,
52924,5.793307,19.631891,Visite de suivi,X55,Wawa Ngoussoumalé,,,4,EEP 2,9/25/2020,6700,435,Vergnet HPV 60,Oui,Oui,
52927,5.791862,19.634678,EEP traditionnel,F81,Kobadja,,,Kemo_Zone_4,EEP 2,9/25/2020,345,278,Vergnet HPV 60,Oui,Oui,
52471,3.52398,16.06088,EEP traditionnel,A55,Ecole Mambere,,,,EEP 1,9/25/2020,850,574,Vergnet HPV 60,Oui,Oui,
52288,4.2182,15.739391,EEP traditionnel,F2465,wapo 3c redrill,,,2,EEP Moto 1,9/25/2020,450,425,Vergnet HPV 60 2000,Oui,Oui,
52327,4.293568,18.452945,EEP traditionnel,A2919,Sabongo 2,,,Moto_Bangui_Groupe_2,EEP Moto 2,9/25/2020,1211,1211,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
52930,5.763712,19.698688,Visite de suivi,X56,Poungakola 1,,,4,EEP 2,9/25/2020,6018,6018,Vergnet HPV 60,Oui,Oui,
52708,4.072615,17.673937,Visite de suivi,A1045,Bimbo 1,,,8,EEP 4,9/25/2020,640,0,India MARK 2,Non,Non,
52468,3.520978,16.063093,EEP traditionnel,F2160,Ecole Metezoua,,,1,EEP 1,9/25/2020,792,470,Vergnet HPV 60 2000,Oui,Oui,
52933,5.759941,19.744329,Visite de suivi,X57,Nguéréfara .Ecole.,,,4,EEP 2,9/25/2020,235,205,Vergnet HPV 60,Oui,Oui,
52711,4.033935,17.628481,Visite de suivi,A1001,Kenengue,,,8,EEP 4,9/25/2020,0,0,India MARK 2,Non,Forage Mort,
52291,4.265589,15.808123,Réponse rapide,F2007,Ecole Magnanime,,,1,EEP Moto 1,9/25/2020,2500,2350,Vergnet HPV 60 2000,"Oui, mais pas correctement",Oui,
52714,4.024969,17.618974,Visite de suivi,A1066,Bossobo,,,8,EEP 4,9/25/2020,450,0,India MARK 2,Non,Désactiver cette point d'eau,
52936,5.759441,19.746771,Visite de suivi,X58,Nguéréfara .Azouka.,,,4,EEP 2,9/25/2020,545,420,Vergnet HPV 60,Oui,Oui,
52717,4.01744,17.612845,Visite de suivi,A1043,Bonguelet,,,8,EEP 4,9/25/2020,0,0,India MARK 2,Non,Non,
52330,4.273939,18.450212,EEP traditionnel,A1856,Sabongo Ecole 2,,,Moto_Bangui_Groupe_2,EEP Moto 2,9/25/2020,1963,1000,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
52939,5.756968,19.758507,Visite de suivi,X59,Gouhoutou 2,,,4,EEP 2,9/25/2020,1300,1115,Vergnet HPV 60,Oui,Oui,
52720,4.011304,17.606351,Visite de suivi,W070,CENTRE DE SANTE BOLEMBA,,,8,EEP 4,9/25/2020,0,0,India MARK 2,Non,Non,
52942,5.755497,19.769415,Visite de suivi,X60,Bakoua,,,4,EEP 2,9/25/2020,1450,654,Vergnet Hydro India,Oui,Oui,
52723,4.010571,17.60468,EEP traditionnel,A1041,Bonguenguete,,,8,EEP 4,9/25/2020,600,120,India MARK 2,Oui,Oui,
52945,5.753678,19.798342,Visite de suivi,A896,POUMAYASSI 2,,,4,EEP 2,9/25/2020,2450,875,Vergnet Hydro India,Oui,Oui,
52726,4.021631,17.595543,Visite de suivi,A1042,Wende,,,8,EEP 4,9/25/2020,450,100,India MARK 2,Oui,Oui,
52294,4.274799,15.81071,Réponse rapide,F397,Berberati Belle Montagne 2,,,1,EEP Moto 1,9/25/2020,3000,2750,Vergnet HPV 60 2000,"Oui, mais pas correctement",Oui,
52333,4.264811,18.445153,EEP traditionnel,A786,Sabongo 3,,,Moto_Bangui_Groupe_2,EEP Moto 2,9/25/2020,1963,800,Vergnet HPV 60,Oui,Oui,
52948,5.758683,19.850054,Visite de suivi,X61,Ngana .Akotcha.,,,4,EEP 2,9/25/2020,750,654,Vergnet HPV 60,Oui,Oui,
52729,3.996101,17.596818,Visite de suivi,A1047,Bobalanga,,,8,EEP 4,9/25/2020,320,80,India MARK 2,Oui,Oui,
52336,4.246279,18.458191,EEP traditionnel,A1719,Maka 2,,,Moto_Bangui_Groupe_2,EEP Moto 2,9/25/2020,2300,2000,Vergnet HPV 100,Oui,Oui,
52732,3.988185,17.596236,Visite de suivi,A1040,Bokoka,,,8,EEP 4,9/25/2020,280,60,India MARK 2,Oui,Oui,
52735,3.981309,17.594439,EEP traditionnel,A1039,Ganza,,,8,EEP 4,9/25/2020,750,100,India MARK 2,Oui,Oui,
52339,4.234082,18.461315,Visite de suivi,A736,Maka 3,,,Moto_Bangui_Groupe_2,EEP Moto 2,9/25/2020,1484,1200,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
52342,4.221383,18.460556,Visite de suivi,K004,Sabo,,,Moto_Bangui_Groupe_2,EEP Moto 2,9/25/2020,1300,1200,Vergnet Hydro India,Oui,Oui,
52738,3.889201,17.931277,Visite de suivi,A1037,Boukoko 3,,,7,EEP 4,9/26/2020,245,80,India MARK 2,Oui,Oui,
52951,5.713569,20.069051,EEP traditionnel,X62,Ngoulinga,,,4,EEP 2,9/26/2020,720,450,Vergnet HPV 60,Non,Oui,
52741,3.884105,17.928492,EEP traditionnel,Z0079,Ecole EGTB,,,7,EEP 4,9/26/2020,320,90,Vergnet Hydro India,Oui,Oui,
52744,3.882319,17.928082,Visite de suivi,A717,EGTB,,,7,EEP 4,9/26/2020,1500,120,India MARK 2,Oui,Oui,
52474,3.523813,16.058381,EEP traditionnel,A106,Tanga Mairie,,,1,EEP 1,9/26/2020,4570,2540,Vergnet HPV 60,Oui,Oui,
52954,5.745623,20.048843,Visite de suivi,X63,Kassem 1,,,4,EEP 2,9/26/2020,253,235,India MARK 2,Oui,Oui,
52477,3.521245,16.061307,EEP traditionnel,A57,Nola EEF,,,1,EEP 1,9/26/2020,350,350,Vergnet HPV 60,Oui,Oui,
52957,5.742866,20.043513,Visite de suivi,A1917,NGAODA 1 GRIMARI,,,4,EEP 2,9/26/2020,428,316,Vergnet HPV 60,Oui,Oui,
52747,3.816111,17.853405,Visite de suivi,A2037,Mondakalaka,,,7,EEP 4,9/26/2020,0,0,Vergnet HPV 60,Non,Non,
52480,3.51648,16.059572,EEP traditionnel,A58,Nola Eglise Apostolique Zengui 4,,,1,EEP 1,9/26/2020,3590,2635,Vergnet HPV 60 2000,"Oui, mais pas correctement",Oui,
52960,5.740061,20.052914,Visite de suivi,F80,EEF de Grimari,,,4,EEP 2,9/26/2020,645,431,Vergnet HPV 60,Oui,Oui,
52963,5.754056,19.802265,Visite de suivi,A897,POUMAYASSI 3,,,4,EEP 2,9/26/2020,765,430,Vergnet HPV 60,Oui,Oui,
52483,3.522953,16.057695,EEP traditionnel,A102,Tanga Centre 2,,,1,EEP 1,9/26/2020,1950,750,Vergnet HPV 60,Oui,Oui,
52486,3.52074,16.053096,EEP traditionnel,F3369,Nola Mosquee,,,1,EEP 1,9/26/2020,1289,352,Vergnet HPV 60 2000,Oui,Oui,
52489,3.509641,16.057799,EEP traditionnel,F3260,Sangha,,,1,EEP 1,9/26/2020,350,150,Vergnet HPV 60 2000,Oui,"Oui, mais pas correctement",
52492,3.525128,16.055034,EEP traditionnel,A806,TANGA QTIER MOUSSA,,,1,EEP 1,9/27/2020,997,400,Vergnet HPV 60,Oui,"Oui, mais pas correctement",
52495,3.510155,16.059785,Visite de suivi,A1565,Nola Dengba,,,1,EEP 1,9/27/2020,2475,0,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
52966,5.353083,19.023217,Visite de suivi,A3404,Fere Gara,,,Kemo_Zone_1,EEP 2,9/28/2020,800,800,Vergnet HPV 60,Oui,Oui,
52969,5.343304,19.018149,Visite de suivi,A3405,Fere Centre de Sante,,,Kemo_Zone_1,EEP 2,9/28/2020,455,345,Vergnet Hydro India,Oui,Oui,
52750,3.854194,17.873825,Visite de suivi,A1034,Goudigoudi Croisement,,,7,EEP 4,9/28/2020,340,80,India MARK 2,Oui,Oui,
52753,3.855175,17.860496,EEP traditionnel,A1909,Ndolobo Eglise Catholique,,,7,EEP 4,9/28/2020,2030,120,Vergnet HPV 60,Oui,Oui,
52972,5.346075,19.01688,EEP traditionnel,R245,Village Fere 2,,,Kemo_Zone_1,EEP 2,9/28/2020,396,450,Vergnet HPV 60,Oui,Oui,
52756,3.856277,17.858564,Visite de suivi,A1706,Ndolobo,,,7,EEP 4,9/28/2020,2018,120,India MARK 2,Oui,Oui,
52759,3.85633,17.85576,EEP traditionnel,A1910,Ndolobo Centre de Sante,,,7,EEP 4,9/28/2020,623,120,Vergnet HPV 60,Oui,Oui,
52975,5.344182,19.017275,Visite de suivi,R244,Village Fere 1,,,Kemo_Zone_1,EEP 2,9/28/2020,325,225,Vergnet HPV 60,Oui,Oui,
52978,5.385525,19.052707,EEP traditionnel,R246,Mabo Pilote,,,Kemo_Zone_1,EEP 2,9/28/2020,719,450,Vergnet HPV 60,Oui,Oui,
52498,3.525312,16.048556,EEP traditionnel,A1892,Nola Moussa,,,1,EEP 1,9/28/2020,350,142,Vergnet HPV 60,Oui,Oui,
52396,4.136495,15.64536,EEP traditionnel,F3024,Bina Wayo A,,,3,EEP Moto 1,9/28/2020,2500,2350,Vergnet HPV 60 2000,Oui,Oui,
52981,5.389197,19.054709,Visite de suivi,X66,Mabo karoua ecole,,,1,EEP 2,9/28/2020,3450,655,Vergnet HPV 60,Oui,Oui,
52399,4.14545,15.620158,EEP traditionnel,F3568,Mboumbou A,,,3,EEP Moto 1,9/28/2020,550,525,Vergnet HPV 60 2000,Oui,Oui,
52372,4.272478,18.503905,EEP traditionnel,Q012,LILANDO,,,Zone 2,EEP Moto 2,9/28/2020,360,360,Vergnet Hydro India,Non,Non,
52984,5.399445,19.058581,Visite de suivi,A3402,Mabo Carriere,,,Kemo_Zone_1,EEP 2,9/28/2020,3245,543,Vergnet HPV 60,Oui,Oui,
52402,4.105408,15.626916,Visite de suivi,F2000,Zabo Centre Sante,,,3,EEP Moto 1,9/28/2020,500,475,Vergnet HPV 60 2000,Oui,Oui,
52405,0,0,Visite de suivi,F2002,Gotie Village,,,3,EEP Moto 1,9/28/2020,750,550,Vergnet HPV 60 2000,Oui,Oui,
52987,5.440369,19.094358,Visite de suivi,A3401,Bouabali,,,Kemo_Zone_1,EEP 2,9/28/2020,210,180,Vergnet HPV 60,Oui,Oui,
52375,4.260513,18.470581,EEP traditionnel,A1720,MAKA 1,,,Zone 2,EEP Moto 2,9/28/2020,976,700,Vergnet HPV 60,Oui,Oui,
52990,5.732953,19.11043,Visite de suivi,A3475,Sibut Ngambazigo,,,Kemo_Zone_2,EEP 2,9/28/2020,345,235,Vergnet HPV 60,Oui,Oui,
52993,5.446094,19.096267,EEP traditionnel,A3400,Yamodo,,,Kemo_Zone_1,EEP 2,9/29/2020,400,375,Vergnet HPV 60,Non,Oui,
52996,5.466084,19.10902,EEP traditionnel,A3507,Beale Yamodo 3,,,Kemo_Zone_1,EEP 2,9/29/2020,670,435,Vergnet HPV 60,Oui,Oui,
52345,4.548564,18.525284,Visite Animateur,A783,Ngoukomba MC,,,Moto_Bangui_Zone_6,Animateur Moto 1,9/29/2020,469,458,Vergnet HPV 60,Oui,Oui,
52999,5.491538,19.128483,EEP traditionnel,A3506,Watere Woogo,,,Kemo_Zone_1,EEP 2,9/29/2020,720,455,Vergnet HPV 60,Oui,Oui,
52378,4.349397,18.513539,EEP traditionnel,Z200,Mont Carmel,,,Zone 3,EEP Moto 2,9/29/2020,3400,1500,Vergnet Hydro India,Non,Oui,
52408,4.093793,15.621921,EEP traditionnel,F3026,Dario A,,,3,EEP Moto 1,9/29/2020,650,625,Vergnet HPV 60 2000,Oui,Oui,
52501,3.523551,16.041747,EEP traditionnel,A2229,Nola Hopital Prefectorale,,,1,EEP 1,9/29/2020,12,259,Vergnet HPV 60,Oui,Oui,
52504,3.531915,16.038904,EEP traditionnel,A6,Djambala Ecole,,,1,EEP 1,9/29/2020,500,250,Vergnet HPV 60,Oui,Oui,
52348,4.547209,18.522271,Visite Animateur,A784,Ngoukomba Pont,,,Moto_Bangui_Zone_6,Animateur Moto 1,9/29/2020,709,701,Vergnet HPV 60,Oui,Oui,
52411,4.049314,15.555906,EEP traditionnel,F3029,Beina-Doemo 1A,,,3,EEP Moto 1,9/29/2020,450,475,Vergnet HPV 60 2000,Non,Non,
52381,4.272502,18.503895,EEP traditionnel,Q012,LILANDO,,,Zone 2,EEP Moto 2,9/29/2020,360,360,Vergnet Hydro India,Non,Oui,
52762,3.847855,17.773564,Visite de suivi,A2038,Monguenza,,,7,EEP 4,9/29/2020,320,80,Vergnet HPV 60,Oui,Oui,
53002,5.494056,19.127121,Visite de suivi,A3503,Watere 1,,,Kemo_Zone_1,EEP 2,9/29/2020,670,430,Vergnet HPV 60,Oui,Oui,
52351,4.552463,18.516499,Visite Animateur,A2760,Delebama,,,Moto_Bangui_Zone_6,Animateur Moto 1,9/29/2020,988,976,Vergnet HPV 60,Oui,Oui,
52414,3.907781,15.501472,EEP traditionnel,A1930,Sosso Nakombo Siret,,,3,EEP Moto 1,9/29/2020,250,225,Vergnet HPV 60 2000,Oui,Oui,
52354,4.554199,18.515445,Visite Animateur,Z202,Delebama 3,,,Moto_Bangui_Zone_6,Animateur Moto 1,9/29/2020,450,447,India MARK 2,Oui,Oui,
52765,3.785537,17.706367,Visite de suivi,A2076,Itibou,,,7,EEP 4,9/29/2020,0,0,Vergnet HPV 60,Oui,Oui,
53005,5.493194,19.129533,EEP traditionnel,A3505,Watere Bombe,,,Kemo_Zone_1,EEP 2,9/29/2020,520,460,Vergnet HPV 60,Oui,Oui,
52768,3.779333,17.664975,EEP traditionnel,A1908,Kpidi Pont,,,7,EEP 4,9/29/2020,2500,120,Vergnet HPV 60,Oui,Oui,
53008,5.73179,19.105196,Visite de suivi,A3512,Sibut Bamassa 2,,,Kemo_Zone_2,EEP 2,9/29/2020,350,290,Vergnet HPV 60,Oui,Oui,
52510,3.525536,16.042427,EEP traditionnel,A69,Nola Maison d arette,,,1,EEP 1,9/29/2020,89,205,Vergnet HPV 60,Oui,Oui,
52357,4.520768,18.523146,Visite Animateur,A1790,Liton Marche,,,Moto_Bangui_Zone_6,Animateur Moto 1,9/30/2020,2500,2489,Vergnet HPV 60,Oui,Oui,
52360,4.52276,18.524335,Visite Animateur,A778,Liton Centre,,,Moto_Bangui_Zone_6,Animateur Moto 1,9/30/2020,1900,1890,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
53011,5.494885,19.128348,EEP traditionnel,A3504,Galafondo Centre de Sante,,,Kemo_Zone_1,EEP 2,9/30/2020,4737,865,Vergnet HPV 60,Oui,Oui,
53014,5.520694,19.127484,Visite de suivi,A3502,Cite Carriere,,,Kemo_Zone_1,EEP 2,9/30/2020,285,215,Vergnet HPV 60,Oui,Oui,
52363,4.523407,18.526262,Visite Animateur,A767,Liton Ecole,,,Moto_Bangui_Zone_6,Animateur Moto 1,9/30/2020,890,887,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
52513,3.509476,16.024544,EEP traditionnel,A77,Mekara,,,1,EEP 1,9/30/2020,270,100,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
53017,5.531101,19.125545,EEP traditionnel,A3501,Bessantoa,,,Kemo_Zone_1,EEP 2,9/30/2020,660,660,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
52366,4.533087,18.490544,Visite Animateur,A827,Mbaye 1,,,Moto_Bangui_Zone_6,Animateur Moto 1,9/30/2020,580,578,Vergnet HPV 60,Non,Non,
52516,3.487639,16.015245,EEP traditionnel,A29,Bandoka,,,1,EEP 1,9/30/2020,350,200,Vergnet HPV 60,Oui,Oui,
52771,3.726819,17.694782,Visite de suivi,A2033,Kenga 2,,,7,EEP 4,9/30/2020,400,100,Vergnet HPV 60,Oui,Oui,
53020,5.585545,19.102555,EEP traditionnel,A3500,Madjoto,,,Kemo_Zone_1,EEP 2,9/30/2020,570,455,Vergnet HPV 60,Oui,Oui,
52519,3.465075,15.945413,EEP traditionnel,A62,Kaolo,,,1,EEP 1,9/30/2020,354,354,Vergnet HPV 100,"Oui, mais pas correctement","Oui, mais pas correctement",
53023,5.586147,19.100675,EEP traditionnel,Z225,MANDJIA HOTO hopital,,,Kemo_Zone_1,EEP 2,9/30/2020,545,370,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
52774,3.726922,17.708415,Visite de suivi,A939,Kenga 1,,,7,EEP 4,9/30/2020,0,0,Vergnet HPV 60,Non,Non,
52522,3.459657,15.917098,EEP traditionnel,A78,Minkonga,,,2,EEP 1,9/30/2020,600,600,Vergnet HPV 60,Oui,Oui,
52777,3.72646,17.745448,Visite de suivi,A1977,Jerusalem,,,7,EEP 4,9/30/2020,66,66,Vergnet HPV 60,Oui,Oui,
52369,4.51956,18.518066,Visite Animateur,A780,Mbaye 2,,,Moto_Bangui_Zone_6,Animateur Moto 1,9/30/2020,1070,1065,Vergnet HPV 60,Oui,Oui,
52525,3.451222,15.900659,EEP traditionnel,A79,Mpoyo,,,2,EEP 1,9/30/2020,650,600,Vergnet HPV 60,Oui,Oui,
52528,3.445779,15.888986,EEP traditionnel,A41,Biakan,,,2,EEP 1,9/30/2020,327,327,Vergnet HPV 60,Oui,Oui,
52531,3.443017,15.87867,EEP traditionnel,A25,Adoumandjali,,,2,EEP 1,9/30/2020,800,700,Vergnet HPV 60,Oui,Oui,
52534,3.431771,15.830152,EEP traditionnel,A42,Bikoula,,,2,EEP 1,9/30/2020,400,400,Vergnet HPV 60,Oui,Oui,
52537,3.431644,15.819229,EEP traditionnel,A97,Nyamadjoki,,,2,EEP 1,9/30/2020,528,552,Vergnet HPV 60,Oui,Oui,
52507,3.526663,16.044392,EEP traditionnel,A2229,Nola Hopital Prefectorale,,,1,EEP 1,9/29/2020,800,800,India MARK 2,Oui,Oui,
52540,3.397438,15.710986,EEP traditionnel,A54,Domicili,,,2,EEP 1,10/1/2020,572,690,Vergnet HPV 60,Oui,Oui,
53026,5.635494,19.088992,Visite de suivi,A3499,Kangamotema,,,Kemo_Zone_1,EEP 2,10/1/2020,403,345,Vergnet HPV 60,Oui,Oui,
52543,3.406721,15.69815,Visite de suivi,A114,Ziendi MC Est,,,2,EEP 1,10/1/2020,200,200,Vergnet HPV 60,Non,Forage Mort,
53029,5.639688,19.087789,Visite de suivi,A3498,Kangamotema 2,,,Kemo_Zone_1,EEP 2,10/1/2020,365,315,Vergnet HPV 60,Oui,Oui,
52546,3.407475,15.695471,EEP traditionnel,A115,Ziendi Village,,,2,EEP 1,10/1/2020,1479,0,Vergnet HPV 60,Non,Non,
53032,5.651464,19.084023,Visite de suivi,F287,Kpabe Eglise des Freres,,,Kemo_Zone_1,EEP 2,10/1/2020,365,318,Vergnet HPV 60,Oui,Oui,
53035,5.681185,19.080895,Visite de suivi,A3496,Ndanga Kemo,,,Kemo_Zone_1,EEP 2,10/1/2020,185,185,Vergnet HPV 60,Oui,Oui,
52549,3.407183,15.656241,EEP traditionnel,A1567,Ntomori,,,2,EEP 1,10/1/2020,622,500,Vergnet HPV 60,Oui,Oui,
52417,4.108799,15.629039,Visite de suivi,T01,ZABO ECOLE,,,3,EEP Moto 1,10/1/2020,1750,1700,Vergnet Hydro India,Non,Non,
52552,3.408637,15.650302,EEP traditionnel,A72,Mbamina,,,2,EEP 1,10/1/2020,150,100,Vergnet HPV 60,Oui,Oui,
52780,3.720832,17.759975,Visite de suivi,A744,Nazareth Gouma,,,7,EEP 4,10/1/2020,630,100,Vergnet HPV 60,Oui,Oui,
52783,3.719604,17.759655,Visite de suivi,X45,Nazareth ngouma village.,,,7,EEP 4,10/1/2020,80,45,Vergnet HPV 60,Oui,Oui,
52786,3.749378,17.812257,EEP traditionnel,A713,Lago Ecole,,,7,EEP 4,10/1/2020,600,120,Vergnet HPV 60,Oui,Oui,
52789,3.746198,17.816797,EEP traditionnel,A3353,Bongomba 1,,,7,EEP 4,10/1/2020,600,120,Vergnet HPV 60,Oui,Oui,
52420,3.918514,15.501213,EEP traditionnel,A339,Sosso Marche,,,3,EEP Moto 1,10/1/2020,2500,2250,Vergnet HPV 60 2000,"Oui, mais pas correctement",Oui,
52423,3.923107,15.502194,EEP traditionnel,A1929,Sosso Carrefour,,,3,EEP Moto 1,10/1/2020,2500,2350,Vergnet HPV 60 2000,Oui,Oui,
52555,3.407413,15.781278,EEP traditionnel,A80,Modigui,,,2,EEP 1,10/1/2020,600,600,Vergnet HPV 60,Oui,Oui,
52558,3.442287,15.871905,EEP traditionnel,A43,Bilolo ADECAF,,,2,EEP 1,10/1/2020,792,1250,Vergnet HPV 60,Oui,Oui,
52561,3.41554,15.873198,EEP traditionnel,A86,Nabondo 2,,,12,EEP 1,10/1/2020,270,100,Vergnet HPV 60,Oui,Oui,
53038,5.729437,19.097036,Visite de suivi,A3520,Sibut Village Banassa 1,,,Kemo_Zone_2,EEP 2,10/1/2020,824,560,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
53041,5.728475,19.092642,EEP traditionnel,A3519,Sibut Lycee,,,Kemo_Zone_2,EEP 2,10/1/2020,975,345,Vergnet HPV 60,Oui,Oui,
53044,5.743216,19.371422,EEP traditionnel,R249,Bakongo 1,,,Kemo_Zone_4,EEP 2,10/2/2020,1060,980,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
52792,3.744419,17.819507,EEP traditionnel,R236,Bongomba,,,7,EEP 4,10/2/2020,550,120,India MARK 2,Oui,Oui,
52795,3.739736,17.823624,EEP traditionnel,A3318,Bozambo,,,7,EEP 4,10/2/2020,543,100,India MARK 2,Non,Oui,
52426,4.264913,15.786652,Réponse rapide,F2010,CES de Berberati,,,1,EEP Moto 1,10/2/2020,2995,2885,Vergnet HPV 60 2000,"Oui, mais pas correctement",Oui,
53047,5.739524,19.408985,EEP traditionnel,A3490,Greco A,,,Kemo_Zone_4,EEP 2,10/2/2020,1470,950,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
52798,3.736749,17.827561,EEP traditionnel,A2034,Mokongo,,,7,EEP 4,10/2/2020,530,100,Vergnet HPV 60,Oui,Oui,
52801,3.734886,17.82726,Visite de suivi,A2035,Mokongo Bayaka,,,7,EEP 4,10/2/2020,0,0,Vergnet HPV 60,Non,Non,
52384,4.257673,18.49537,EEP traditionnel,Q001,TALO,,,Zone 2,EEP Moto 2,10/2/2020,1250,700,India MARK 2,Non,Oui,
53050,5.727092,19.088263,Visite de suivi,A3518,Sibut Marche Gossara,,,Kemo_Zone_2,EEP 2,10/2/2020,780,654,Vergnet HPV 60,Oui,Oui,
52387,4.272482,18.503883,EEP traditionnel,0,LILANDO,,,Zone 2,EEP Moto 2,10/2/2020,360,360,India MARK 2,"Oui, mais pas correctement",Oui,
52564,3.517249,16.062123,Visite de suivi,A807,ZENGUI 1,,,1,EEP 1,10/2/2020,4275,0,Vergnet HPV 60,Non,Forage Mort,
53053,5.725756,19.110872,Visite de suivi,A3514,Station Biblique C,,,Kemo_Zone_2,EEP 2,10/2/2020,215,0,Vergnet HPV 60,Non,Non,
52390,4.206931,18.388297,EEP traditionnel,Q011,GBOPE 2,,,Zone 2,EEP Moto 2,10/2/2020,285,100,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
53056,5.728084,19.108095,Visite de suivi,A3515,Station Biblique D,,,Kemo_Zone_2,EEP 2,10/2/2020,215,195,Vergnet HPV 60,Oui,Oui,
53059,5.725362,19.109236,Visite de suivi,F227,Sibut Station Missionaires,,,Kemo_Zone_2,EEP 2,10/2/2020,215,215,Vergnet HPV 60,Oui,Oui,
52393,4.274047,18.412468,EEP traditionnel,F260,Gbokila,,,Zone 2,EEP Moto 2,10/2/2020,2742,1000,Vergnet HPV 60,Oui,Oui,
53062,5.72987,19.085184,EEP traditionnel,Z236,NGAO,,,Kemo_Zone_2,EEP 2,10/3/2020,1550,1550,Vergnet HPV 60,Oui,Oui,
53065,5.732763,19.085099,Visite de suivi,Z210,SIBUT BOKOSSIN,,,Kemo_Zone_2,EEP 2,10/3/2020,890,765,India MARK 2,Oui,Oui,
53068,5.73457,19.083248,Visite de suivi,A3516,Sibut Hopital,,,Kemo_Zone_2,EEP 2,10/3/2020,220,175,Vergnet HPV 60,Oui,Oui,
52804,3.731874,17.827843,Visite de suivi,A1991,Mobala Bagandou Bayaka,,,7,EEP 4,10/3/2020,0,0,Vergnet HPV 60,Non,Non,
53071,5.758219,19.091076,Visite de suivi,A3508,Bopou,,,Kemo_Zone_2,EEP 2,10/3/2020,345,280,Vergnet HPV 60,Oui,Oui,
53074,5.749901,19.089573,Visite de suivi,A3510,Ecole Bala,,,Kemo_Zone_2,EEP 2,10/3/2020,345,275,Vergnet HPV 60,Non,Non,
52807,3.734389,17.837745,EEP traditionnel,A759,Aka Ngoundou Village,,,7,EEP 4,10/3/2020,230,80,Vergnet HPV 60,Oui,Oui,
52810,3.743881,17.837502,EEP traditionnel,A2062,Koundemela,,,7,EEP 4,10/3/2020,500,100,Vergnet HPV 60,Oui,Oui,
52567,3.69826,16.187482,EEP traditionnel,F3365,Ngougourou,,,1,EEP 1,10/3/2020,952,845,Vergnet HPV 60 2000,Oui,Oui,
53077,5.745613,19.087356,Visite de suivi,A3511,Sibut Bobandere 3,,,Kemo_Zone_2,EEP 2,10/3/2020,430,395,Vergnet HPV 60,Oui,Oui,
52813,3.744564,17.838521,EEP traditionnel,A714,Bagandou Ecole Publique,,,7,EEP 4,10/3/2020,1200,120,Vergnet HPV 60,Oui,Oui,
53080,5.728502,19.092613,EEP traditionnel,A3519,Sibut Lycee,,,Kemo_Zone_2,EEP 2,10/5/2020,945,345,Vergnet HPV 60,Oui,Oui,
52816,3.642459,17.915756,EEP traditionnel,A2030,Siriri,,,7,EEP 4,10/5/2020,400,100,Vergnet HPV 60,Non,Oui,
53083,5.733877,19.112449,Visite de suivi,A3476,Sibut Ngambazigo Ecole Plateau,,,Kemo_Zone_2,EEP 2,10/5/2020,540,395,Vergnet HPV 60,Oui,Oui,
53086,5.733941,19.114898,Visite de suivi,A3477,Sibut Kongato,,,Kemo_Zone_2,EEP 2,10/5/2020,435,320,Vergnet HPV 60,Oui,Oui,
53089,5.734826,19.11723,Visite de suivi,A3478,Mondondji,,,Kemo_Zone_2,EEP 2,10/5/2020,378,325,Vergnet HPV 60,Oui,Oui,
52819,3.698018,17.889529,EEP traditionnel,A2031,Moboma,,,7,EEP 4,10/5/2020,525,100,Vergnet HPV 60,Oui,Oui,
52822,3.72233,17.868143,EEP traditionnel,A1046,Bokoma 2,,,7,EEP 4,10/5/2020,250,100,Vergnet HPV 60,Non,Oui,
52825,3.724624,17.865947,EEP traditionnel,A688,Bokoma,,,7,EEP 4,10/5/2020,996,100,India MARK 2,Non,Oui,
